order_id,record_time,device_id,resource_id,market_id,quantity,price,flexible,state
347c349f104da2b71a7499d83bc885,2022-09-25 17:07:00 EDT,device:426,Feeder_3_storage,5547134,0.0289734,3.72498,1,0.02925140502457274
482f6a41c2485c8a8666f6d141d73d,2022-09-25 17:07:00 EDT,device:418,Feeder_3_capacity,27735667,-0.00680832,0.0,1,-0.006739286065612073
3bd0c3000c470e878a5d8e6d81e88d,2022-09-25 17:07:00 EDT,device:401,Feeder_3_capacity,27735667,0.00709618,36.702,3,0.007045330842994467
8dbb8e55a2429699187fd770b0992f,2022-09-25 17:07:00 EDT,device:386,Feeder_3_capacity,27735667,0.00755455,62.204,0,0.007629083532719682
137c19e34c49dcb085b65e9ee7b462,2022-09-25 17:07:00 EDT,device:371,Feeder_3_capacity,27735667,0.00703087,82.7591,3,0.007158372010597203
ba699301fa4e4fbc18bccd60cf918d,2022-09-25 17:07:00 EDT,device:358,Feeder_3_capacity,27735667,-0.006408,0.0,1,-0.006385840753823623
4d381db4264c8e96f835d54914d729,2022-09-25 17:07:00 EDT,device:351,Feeder_3_capacity,27735667,0.00887199,69.7098,0,0.008771153150092428
6d248cbcdc44dd8fc3e3b9260b605c,2022-09-25 17:07:00 EDT,device:334,Feeder_3_capacity,27735667,-0.00952499,0.0,1,-0.009462289736241056
9a371c7f8a4102b72bf47afc56f051,2022-09-25 17:07:00 EDT,device:300,Feeder_2_capacity,27735667,-0.00888779,0.0,1,-0.008913987258434725
025361841948e5b39aab7dd81b500c,2022-09-25 17:07:00 EDT,device:277,Feeder_2_capacity,27735667,0.0072686,56.7078,3,0.007200680003816702
4e69cf082d4a4baa6370a28a3efb33,2022-09-25 17:07:00 EDT,device:230,Feeder_2_storage,5547134,0.0221039,2.02911,1,0.021900586761239148
8c3e4e5be44e68b376898b0543784f,2022-09-25 17:07:00 EDT,device:226,Feeder_2_capacity,27735667,0.0091597,56.5308,0,0.009015816089086566
9e7ce9355443769519cd6f5ea1a44c,2022-09-25 17:07:00 EDT,device:197,Feeder_2_capacity,27735667,0.00778458,57.4417,0,0.007834400982124222
